Training/Test,Unscaled_T3_T0_difference_minutes,Scaled_T3_T0_difference_minutes,Vector_Type_AMB,Vector_Type_PIT,Vector_Type_MUG,Y_True,Y_Prob,Y_Pred_Optimal
Test,19.7,0.4651436566007287,True,False,False,1,0.7483956939034003,1
Test,15.766666666666667,0.0782105132620765,False,False,True,0,0.27908453311934445,0
Test,9.366666666666667,-0.551375618272002,False,False,True,1,0.2641029134951133,0
Test,9.416666666666666,-0.5464569766193921,False,True,False,0,0.7178607977230853,1
Test,12.5,-0.24314074137510944,True,False,False,1,0.7320134120990408,1
Test,13.65,-0.1300119833650797,False,False,True,1,0.27407239567947056,0
Test,15.966666666666669,0.09788507987251656,True,False,False,0,0.7399848945741796,1
Test,5.116666666666666,-0.969460158743851,True,False,False,0,0.7145283287304218,1
Test,12.533333333333331,-0.2398616469400363,False,False,True,1,0.27145088969834763,0
Test,8.916666666666666,-0.595643393145492,False,False,True,0,0.26306913790381825,0
Test,31.15,1.591512595048416,False,False,True,0,0.3171403829369103,0
Test,16.733333333333334,0.17330425187920293,True,False,False,1,0.7417269026916087,1
Test,19.416666666666668,0.43727135390260563,True,False,False,1,0.7477637503482356,1
Test,18.98333333333333,0.39464312624665204,True,False,False,1,0.7467952159929123,1
Test,9.616666666666667,-0.526782410008952,True,False,False,1,0.7252664792557162,1
Test,7.866666666666666,-0.6989348678503017,True,False,False,1,0.7211204490100354,1
Test,8.333333333333334,-0.653027545759275,True,False,False,1,0.7222298023263806,1
Test,36.8,2.1473191017933444,False,False,True,1,0.33179520250783673,0
Test,11.633333333333333,-0.32839719668701595,True,False,False,1,0.7299965095612113,1
Test,22.33333333333333,0.724192116971521,True,False,False,0,0.7542186161295336,1
Test,10.883333333333333,-0.40217682147616574,False,False,True,1,0.2676062458052534,0
Test,18.683333333333334,0.3651312763309924,False,False,True,0,0.28608227240494155,0
Test,16.85,0.18478108240195962,False,True,False,1,0.7353325881373614,1
Test,15.033333333333331,0.00607043569046308,False,False,True,0,0.2773416963531282,0
Test,14.7,-0.026720508660270054,True,False,False,1,0.7370901473595894,1
Test,10.866666666666667,-0.4038163686937023,False,False,True,1,0.2675675877943912,0
Test,11.3,-0.36118814103774904,True,False,False,0,0.7292182358506724,1
Test,12.816666666666666,-0.21198934424191287,True,False,False,0,0.7327479703769265,1
Test,11.3,-0.36118814103774904,False,False,True,1,0.26857384728821865,0
Test,20.633333333333333,0.5569583007827819,True,False,False,1,0.7504699459519858,1
Test,40.56666666666667,2.517856772956631,False,False,True,1,0.3417516170330324,0
Test,7.533333333333333,-0.7317258122010348,True,False,False,1,0.7203263924109702,1
Test,16.133333333333333,0.11428055204788294,False,False,True,0,0.27995846420746184,0
Test,9.616666666666667,-0.526782410008952,False,False,True,0,0.26467835738132534,0
Test,8.583333333333334,-0.6284343374962251,False,False,True,1,0.2623050578351796,0
Test,34.53333333333333,1.9243406802083585,False,False,True,1,0.3258747355814891,0
Test,10.066666666666666,-0.48251463513546217,True,False,False,1,0.7263263912653108,1
Test,16.333333333333332,0.13395511865832282,True,False,False,1,0.7408189788265634,1
Test,17.583333333333332,0.2569211599735725,False,False,True,1,0.28343079651472997,0
Test,12.666666666666666,-0.22674526919974286,True,False,False,1,0.7324001812111328,1
Test,18.133333333333333,0.31102621815228243,False,False,True,0,0.2847546769875097,0
Test,10.983333333333333,-0.3923395381709458,True,False,False,1,0.7284775708808298,1
Test,11.516666666666667,-0.33987402720977244,True,False,False,1,0.7297242741544702,1
Test,13.983333333333333,-0.09722103901434656,False,False,True,0,0.27485798184784116,0
Test,12.05,-0.28740851624859926,True,False,False,1,0.7309673671739625,1
Test,18.35,0.33234033198025925,True,False,False,1,0.7453752509372225,1
Test,8.566666666666666,-0.6300738847137618,False,False,True,0,0.2622668913960456,0
Test,7.216666666666667,-0.7628772093342314,False,False,True,1,0.2591873175481416,0
Test,4.766666666666667,-1.0038906503121208,False,False,True,0,0.2536588360919963,0
Test,13.6,-0.13493062501768974,False,False,True,0,0.27395467837029097,0
Test,11.983333333333333,-0.29396670511874606,False,False,True,0,0.27016549817745095,0
Test,12.266666666666667,-0.26609440242062266,False,False,True,1,0.27082719060310007,0
Test,8.2,-0.6661439234995684,True,False,False,1,0.7219131214702759,1
Test,12.716666666666669,-0.22182662754713264,False,False,True,0,0.2718802051997207,0
Test,12.7,-0.22346617476466957,False,False,True,1,0.2718411589417304,0
Test,8.4,-0.6464693568891284,False,False,True,1,0.2618854239061755,0
Test,20.1,0.5044927898216088,False,False,True,0,0.2895188551812265,0
Test,10.633333333333333,-0.4267700297392157,True,False,False,1,0.7276574642548438,1
Test,10.483333333333333,-0.4415259546970457,True,False,False,0,0.7273055158900231,1
Test,12.183333333333334,-0.274292138508306,False,False,True,1,0.2706324694712066,0
Test,18.35,0.33234033198025925,False,False,True,1,0.28527722634098895,0
Test,9.933333333333334,-0.49563101287575545,True,False,False,1,0.7260126090612866,1
Test,6.533333333333333,-0.8300986452532346,False,False,True,1,0.2576375120013589,0
Test,8.45,-0.6415507152365185,True,False,False,1,0.7225067159475538,1
Test,7.733333333333333,-0.712051245590595,True,False,False,1,0.7208029923240212,1
Test,7.833333333333333,-0.702213962285375,True,False,False,1,0.7210411055942658,1
Test,14.116666666666667,-0.08410466127405312,True,False,False,1,0.7357500888449933,1
Test,10.766666666666667,-0.41365365199892223,False,False,True,0,0.2673357141746506,0
Test,10.066666666666666,-0.48251463513546217,True,False,False,1,0.7263263912653108,1
Test,12.033333333333331,-0.28904806346613615,True,False,False,1,0.7309285752543722,1
Test,29.433333333333334,1.4226392316421397,False,False,True,0,0.31275695991556507,0
Test,15.233333333333333,0.025745002300903135,False,False,True,1,0.27781634985744585,0
Test,10.983333333333333,-0.3923395381709458,True,False,False,1,0.7284775708808298,1
Test,7.3,-0.7546794732465482,True,False,False,1,0.7197697306022129,1
Test,9.166666666666666,-0.571050184882442,True,False,False,1,0.7242040210081223,1
Test,12.7,-0.22346617476466957,True,False,False,1,0.7324774925097194,1
Test,9.833333333333334,-0.5054682961809754,False,False,True,0,0.26517772407449947,0
Test,14.816666666666666,-0.01524367813751337,True,False,False,1,0.7373576338331678,1
Test,7.0,-0.7841913231622081,False,False,True,1,0.25869526021476574,0
Test,10.283333333333331,-0.46120052130748573,False,False,True,1,0.26621679237655205,0
Test,9.666666666666666,-0.5218637683563421,True,False,False,1,0.7253843731045212,1
Test,5.4,-0.9415878560457276,True,False,False,1,0.7152118266758563,1
Test,14.916666666666666,-0.00540639483229343,True,False,False,1,0.7375867684553661,1
Test,11.0,-0.39069999095340907,True,False,False,1,0.7285165849147197,1
Test,11.683333333333334,-0.32347855503440587,False,False,True,0,0.26946599352428735,0
Test,21.366666666666667,0.6290983783543951,False,False,True,1,0.29261218258380867,0
Test,13.416666666666666,-0.15296564441059304,False,False,True,0,0.27352331769600974,0
Test,22.183333333333334,0.7094361920136916,False,False,True,0,0.2946168051168974,0
Test,17.866666666666667,0.2847934626716959,True,False,False,1,0.7442880722268104,1
Test,6.316666666666666,-0.8514127590812113,True,False,False,1,0.7174163810195839,1
Test,4.566666666666666,-1.0235652169225609,True,False,False,0,0.7131987309183951,1
Test,8.216666666666667,-0.6645043762820317,False,False,True,1,0.2614662233615986,0
Test,16.9,0.18969972405456934,True,False,False,1,0.7421045918955111,1
Test,13.883333333333333,-0.1070583223195665,False,False,True,0,0.27462215923112254,0
Test,7.6,-0.7251676233308882,True,False,False,1,0.7204853143391313,1
Test,14.183333333333334,-0.0775464724039065,True,False,False,1,0.7359034597226154,1
Test,60.93333333333333,4.5213834727864315,False,False,True,0,0.39784371017458964,0
Test,15.433333333333334,0.04541956891134319,True,False,False,1,0.7387685773229997,1
Test,16.75,0.17494379909673952,False,False,True,0,0.28143202305679604,0
Test,4.383333333333334,-1.041600236315464,True,False,False,0,0.7127547097994162,1
Test,21.6,0.6520520393999084,False,False,True,0,0.2931841154679252,0
Test,24.216666666666665,0.9094609525531642,False,False,True,1,0.2996424492642227,0
Test,14.966666666666669,-0.0004877531796831973,True,False,False,0,0.7377012874613861,1
Test,13.733333333333333,-0.1218142472773965,True,False,False,1,0.7348670993354446,1
Test,9.266666666666667,-0.5612129015772219,True,False,False,0,0.724440342583782,1
Test,18.08333333333333,0.306107576499672,False,False,True,0,0.28463417051982853,0
Test,13.516666666666667,-0.14312836110537294,True,False,False,0,0.7343671848583658,1
Test,17.083333333333332,0.20773474344747264,True,False,False,1,0.7425196335635879,1
Test,10.033333333333331,-0.4857937295705357,False,False,True,0,0.2656392120505097,0
Test,19.58333333333333,0.45366682607797165,True,False,False,1,0.7481356091865162,1
Test,15.266666666666667,0.029024096735976623,False,False,True,0,0.27789550735324847,0
Test,7.733333333333333,-0.712051245590595,True,False,False,1,0.7208029923240212,1
Test,12.333333333333334,-0.259536213550476,False,False,True,0,0.2709830309009672,0
Test,11.566666666666666,-0.3349553855571626,True,False,False,1,0.7298409676311172,1
Test,7.1,-0.7743540398569881,True,False,False,1,0.7192920537691699,1
Test,15.366666666666667,0.03886138004119656,True,False,False,1,0.7386162793375618,1
Test,15.8,0.08148960769714982,False,False,True,0,0.27916391227737103,0
Test,9.316666666666666,-0.556294259924612,True,False,False,0,0.7245584563083279,1
Test,14.583333333333334,-0.03819733918302656,True,False,False,1,0.7368224856981425,1
Test,9.083333333333334,-0.5792479209701252,True,False,False,0,0.7240069905310544,1
Test,17.816666666666666,0.2798748210190859,False,False,True,0,0.2839919882703294,0
Test,15.95,0.09624553265497963,False,False,True,0,0.27952128962556616,0
Test,8.0,-0.6858184901100083,False,False,True,1,0.2609713637092234,0
Test,15.616666666666667,0.0634545883042465,False,False,True,0,0.27872749815093173,0
Test,8.0,-0.6858184901100083,True,False,False,1,0.7214376842334967,1
Test,14.933333333333334,-0.0037668476147566855,True,False,False,1,0.7376249450360861,1
Test,4.9,-0.9907742725718275,True,False,False,0,0.7140049897394973,1
Test,39.75,2.437518959297334,True,False,False,1,0.7904047363162071,1
Test,18.0,0.2979098404119892,False,False,True,1,0.28443339465950773,0
Test,14.116666666666667,-0.08410466127405312,True,False,False,1,0.7357500888449933,1
Test,12.316666666666666,-0.26117576076801274,False,False,True,0,0.27094406554492556,0
Test,11.933333333333334,-0.2988853467713559,True,False,False,1,0.7306957495288111,1
Test,24.216666666666665,0.9094609525531642,True,False,False,1,0.758327003724505,1
Test,20.75,0.5684351313055385,True,False,False,1,0.750728423307823,1
Test,20.4,0.5340046397372684,True,False,False,1,0.7499524547688636,1
Test,9.516666666666667,-0.5366196933141719,False,False,True,0,0.26444808355450844,0
Test,7.25,-0.7595981148991582,True,False,False,1,0.719650357938848,1
Test,9.383333333333333,-0.5497360710544654,True,False,False,1,0.7247158924496521,1
Test,7.516666666666667,-0.7333653594185715,False,False,True,0,0.2598696314559023,0
Test,12.3,-0.2628153079855493,True,False,False,1,0.7315488216833175,1
Test,28.03333333333333,1.28491726536906,False,False,True,0,0.3092067015238179,0
Test,7.0,-0.7841913231622081,False,False,True,1,0.25869526021476574,0
Test,12.133333333333333,-0.27921078016091605,True,False,False,1,0.7311612737498847,1
Test,17.0,0.19953700735978944,False,False,True,0,0.2820307541240859,0
Test,12.683333333333334,-0.22510572198220613,False,False,True,1,0.2718021161980957,0
Test,13.35,-0.15952383328073969,True,False,False,1,0.7339822261058783,1
Test,12.266666666666667,-0.26609440242062266,False,False,True,0,0.27082719060310007,0
Test,76.73333333333333,6.0756742350111885,False,False,True,1,0.4433778917694008,0
Test,12.333333333333334,-0.259536213550476,False,False,True,1,0.2709830309009672,0
Test,10.566666666666666,-0.4333282186093623,False,False,True,0,0.266872349977567,0
Test,11.216666666666669,-0.36938587712543225,True,False,False,1,0.7290234472089283,1
Test,6.083333333333333,-0.8743664201267245,True,False,False,1,0.716856203864088,1
Test,10.383333333333333,-0.45136323800226563,True,False,False,1,0.7270707257699542,1
Test,8.166666666666666,-0.6694230179346418,True,False,False,0,0.7218339165830177,1
Test,20.65,0.5585978480003184,False,False,True,0,0.2908596297845492,0
Test,9.2,-0.5677710904473687,True,False,False,1,0.7242828088085213,1
Test,19.366666666666667,0.43235271224999555,False,True,False,1,0.7410885032874007,1
Test,16.883333333333333,0.18806017683703277,False,False,True,1,0.2817512500580296,0
Test,12.65,-0.22838481641727945,False,False,True,0,0.2717240412550329,0
Test,25.466666666666665,1.0324269938684139,False,False,True,1,0.3027562024876635,0
Test,10.833333333333334,-0.40709546312877565,True,False,False,0,0.728126286359414,1
Test,10.55,-0.4349677658268989,False,False,True,0,0.2668337593587599,0
Test,11.566666666666666,-0.3349553855571626,False,False,True,0,0.26919427284599906,0
Test,6.5,-0.833377739688308,True,False,False,0,0.7178560486527754,1
Test,47.15,3.165477923883612,True,False,False,1,0.8045449000383865,1
Test,31.383333333333333,1.6144662560939294,True,False,False,0,0.7735291184761599,1
Test,11.266666666666667,-0.3644672354728224,True,False,False,1,0.7291403309581058,1
Test,21.666666666666668,0.6586102282700551,False,False,True,0,0.29334764497025523,0
Test,11.9,-0.30216444120642927,True,False,False,1,0.7306181126904387,1
Test,8.083333333333334,-0.6776207540223249,True,False,False,1,0.7216358437142935,1
Test,15.166666666666666,0.019186813430756507,False,False,True,1,0.27765807649446234,0
Test,6.783333333333333,-0.8055054369901847,True,False,False,1,0.7185347176490023,1
Test,18.216666666666665,0.31922395423996563,True,False,False,1,0.7450756437636677,1
Test,9.933333333333334,-0.49563101287575545,True,False,False,0,0.7260126090612866,1
Test,13.083333333333334,-0.1857565887613262,True,False,False,1,0.7333655527583312,1
Test,8.966666666666667,-0.5907247514928818,False,False,True,0,0.2631838732731387,0
Test,6.516666666666667,-0.8317381924707712,True,False,False,0,0.7178959978429453,1
Test,12.366666666666667,-0.25625711911540267,True,False,False,1,0.7317037417939853,1
Test,6.066666666666666,-0.8760059673442612,False,False,True,0,0.2565825917411413,0
Test,9.866666666666667,-0.5021892017459021,False,False,True,0,0.2652546031427922,0
Test,5.1,-0.9710997059613876,True,False,False,1,0.7144880923059389,1
Test,10.066666666666666,-0.48251463513546217,True,False,False,1,0.7263263912653108,1
Test,6.533333333333333,-0.8300986452532346,False,True,False,1,0.710898275132448,0
Test,10.116666666666667,-0.47759599348285214,True,False,False,0,0.7264440018367538,1
Test,21.5,0.6422147560946884,False,False,True,1,0.2929389212725854,0
Test,11.966666666666669,-0.29560625233628246,True,False,False,1,0.7307733722370445,1
Test,11.283333333333331,-0.362827688255286,True,False,False,1,0.7291792851652645,1
Test,15.5,0.05197775778148982,False,False,True,0,0.2784499981228536,0
Test,19.966666666666665,0.4913764120813152,False,False,True,1,0.2891943709331826,0
Test,16.183333333333334,0.119199193700493,False,False,True,1,0.28007776614100965,0
Test,11.1,-0.38086270764818914,True,False,False,0,0.7287505952519729,1
Test,16.0,0.1011641743075897,False,False,True,0,0.27964047761298183,0
Test,8.8,-0.6071202236682485,True,False,False,1,0.7233364357928821,1
Test,20.75,0.5684351313055385,True,False,False,1,0.750728423307823,1
Test,26.516666666666666,1.1357184685732236,False,False,True,0,0.30538584674483693,0
Test,7.2,-0.7645167565517681,True,False,False,1,0.7195309542396775,1
Test,13.183333333333334,-0.17591930545610626,False,False,True,1,0.27297492608885743,0
Test,17.9,0.2880725571067691,False,False,True,1,0.28419257629697475,0
Test,13.75,-0.12017470005985975,False,False,True,1,0.2743079247304304,0
Test,20.183333333333334,0.512690525909292,False,False,True,0,0.2897217673429275,0
Test,9.166666666666666,-0.571050184882442,True,False,False,1,0.7242040210081223,1
Test,20.55,0.5487605646950986,True,False,False,1,0.7502852097692424,1
Test,9.1,-0.5776083737525887,False,False,True,0,0.26348999147518304,0
Test,4.3,-1.0497979724031474,False,False,True,0,0.2526146632858552,0
Test,12.916666666666666,-0.20215206093669294,True,False,False,1,0.7329796702296414,1
Test,6.183333333333334,-0.8645291368215046,False,False,True,0,0.256846056426701,0
Test,10.083333333333334,-0.48087508791792544,False,False,True,0,0.2657546641070628,0
Test,4.55,-1.0252047641400976,True,False,False,1,0.7131583823223006,1
Test,24.08333333333333,0.8963445748128706,False,False,True,0,0.29931139872580137,0
Test,33.86666666666667,1.8587587915068922,False,False,True,0,0.3241438381847881,0
Test,14.283333333333331,-0.06770918909868673,False,False,True,1,0.27556620367695395,0
Test,10.35,-0.4546423324373389,False,False,True,0,0.26637094887414803,0
Test,12.4,-0.25297802468032937,True,False,False,0,0.7317811806129969,1
Test,17.266666666666666,0.22576976284037595,True,False,False,1,0.742934238664388,1
Test,9.75,-0.5136660322686587,True,False,False,1,0.7255807929747657,1
Test,9.3,-0.5579338071421486,False,False,True,0,0.26394959732746903,0
Test,13.4,-0.15460519162812963,True,False,False,0,0.734097751071357,1
Test,4.15,-1.0645538973609774,True,False,False,0,0.71218899890744,0
Test,19.133333333333333,0.4093990512044822,True,False,False,1,0.7471307558623941,1
Test,17.433333333333334,0.2421652350157427,True,False,False,1,0.7433107733123403,1
Test,22.566666666666663,0.7471457780170344,False,True,False,1,0.7482886673481417,1
Test,9.0,-0.5874456570578086,True,False,False,1,0.7238098729757875,1
Test,7.55,-0.7300862649834983,True,False,False,1,0.7203661280747222,1
Test,20.266666666666666,0.5208882619969752,False,False,True,0,0.28992476368502595,0
Test,7.866666666666666,-0.6989348678503017,False,False,True,0,0.2606671359952137,0
Test,5.983333333333333,-0.8842037034319445,True,False,False,1,0.7166159223778991,1
Test,6.633333333333334,-0.8202613619480145,True,False,False,1,0.7181755460063501,1
Test,12.116666666666667,-0.2808503273784526,True,False,False,1,0.731122499505208,1
Test,13.533333333333331,-0.14148881388783655,False,False,True,1,0.27379777094103896,0
Test,18.516666666666666,0.34873580415562566,True,False,False,1,0.7457494337432562,1
Test,12.116666666666667,-0.2808503273784526,False,False,True,1,0.27047675597986304,0
Test,16.516666666666666,0.15199013805122613,False,True,False,1,0.734564102716197,1
Test,6.783333333333333,-0.8055054369901847,False,False,True,1,0.2582038114430141,0
Test,11.716666666666669,-0.3201994605993324,True,False,False,1,0.7301908576009217,1
Test,9.6,-0.5284219572264888,True,False,False,0,0.7252271743201293,1
Test,15.816666666666666,0.08312915491468638,True,False,False,0,0.7396431769110022,1
Test,10.633333333333333,-0.4267700297392157,False,False,True,0,0.26702674794329023,0
Test,6.216666666666667,-0.8612500423864312,True,False,False,0,0.717176387358682,1
Test,9.283333333333331,-0.5595733543596855,False,False,True,0,0.26391127720649127,0
Test,16.516666666666666,0.15199013805122613,False,False,True,1,0.28087390558885017,0
Test,20.9,0.5831910562633683,True,False,False,1,0.7510604884476314,1
Test,7.416666666666667,-0.7432026427237914,True,False,False,1,0.7200481460725647,1
Test,7.383333333333334,-0.7464817371588648,False,False,True,0,0.25956623699179227,0
Test,7.35,-0.7497608315939382,True,False,False,0,0.7198890722209788,1
Test,20.633333333333333,0.5569583007827819,False,False,True,1,0.29081894647501527,0
Test,13.433333333333334,-0.1513260971930563,False,False,True,0,0.2735625147990216,0
Test,22.7,0.7602621557573279,False,False,True,0,0.2958891570656836,0
Test,18.1,0.3077471237172093,True,False,False,0,0.7448132973149486,1
Test,12.6,-0.2333034580698895,False,False,True,1,0.2716069552052246,0
Test,17.5,0.24872342388588933,False,False,True,1,0.28323053341735477,0
Test,10.283333333333331,-0.46120052130748573,True,False,False,1,0.7268358094213846,1
Test,9.583333333333334,-0.5300615044440253,True,False,False,0,0.725187865892048,1
Test,16.583333333333332,0.15854832692137277,False,False,True,0,0.281033298879758,0
Test,8.7,-0.6169575069734685,True,False,False,1,0.7230995293608201,1
Test,14.366666666666667,-0.05951145301100319,False,False,True,0,0.27576313250735984,0
Test,10.3,-0.45956097408994884,True,False,False,1,0.7268749709093507,1
Test,16.383333333333333,0.13887376031093288,False,False,True,1,0.280555284345526,0
Test,8.55,-0.6317134319312984,True,False,False,1,0.7227439350995065,1
Test,8.716666666666667,-0.6153179597559318,True,False,False,0,0.7231390224581216,1
Test,9.05,-0.5825270154051985,True,False,False,1,0.7239281539561954,1
Test,19.35,0.430713165032459,False,False,True,1,0.28769644143904877,0
Test,8.0,-0.6858184901100083,False,False,True,1,0.2609713637092234,0
Test,17.366666666666667,0.23560704614559608,True,False,False,1,0.7431602027911194,1
Test,21.416666666666668,0.6340170200070051,False,False,True,0,0.29273468454957646,0
Test,26.433333333333334,1.1275207324855405,True,False,False,1,0.7631022610795255,1
Test,10.533333333333331,-0.4366073130444358,True,False,False,1,0.7274228635948017,1
Test,5.65,-0.9169946477826777,True,False,False,0,0.7158140944995398,1
Test,8.616666666666667,-0.6251552430611518,True,False,False,0,0.7229020117395785,1
Test,10.216666666666669,-0.46775871017763204,False,False,True,0,0.26606269273852284,0
Test,11.05,-0.385781349300799,True,False,False,1,0.7286336059134912,1
Test,10.933333333333334,-0.3972581798235557,False,False,True,0,0.26772224110267445,0
Test,10.65,-0.42513048252167895,True,False,False,0,0.7276965520791445,1
Test,13.283333333333331,-0.1660820221508865,True,False,False,0,0.7338281430490273,1
Test,16.2,0.12083874091802957,True,False,False,1,0.7405158768295096,1
Test,14.616666666666667,-0.03491824474795325,True,False,False,1,0.736898978330024,1
Test,11.85,-0.3070830828590393,False,True,False,1,0.7236568053276443,1
Test,9.5,-0.5382592405317087,False,False,True,0,0.26440971706079275,0
Test,32.333333333333336,1.7079204474935195,True,False,False,0,0.7754926790435953,1
Test,10.633333333333333,-0.4267700297392157,False,False,True,1,0.26702674794329023,0
Test,12.016666666666667,-0.29068761068367255,True,False,False,1,0.7308897798006133,1
Test,11.85,-0.3070830828590393,True,False,False,0,0.7305016309436487,1
Test,12.45,-0.2480593830277195,False,False,True,1,0.27125588695380215,0
Test,11.6,-0.33167629112208924,False,False,True,0,0.26927188966306387,0
Test,7.3,-0.7546794732465482,False,False,True,1,0.25937673230823627,0
Test,23.15,0.8045299306308178,False,False,True,1,0.2969999259616163,0
Test,37.36666666666667,2.203063707189591,True,False,False,0,0.7856935674487657,1
Test,7.016666666666667,-0.7825517759446714,False,False,True,1,0.2587330891793423,0
Test,13.233333333333333,-0.17100066380349638,True,False,False,1,0.7337125434382381,1
Test,10.066666666666666,-0.48251463513546217,False,False,True,0,0.2657161765310655,0
Test,12.6,-0.2333034580698895,False,False,True,1,0.2716069552052246,0
Test,9.9,-0.49891010731082874,False,False,True,1,0.26533149645154236,0
Test,7.3,-0.7546794732465482,True,False,False,1,0.7197697306022129,1
Test,8.783333333333333,-0.6087597708857851,False,False,True,1,0.2627633342038878,0
Test,13.133333333333333,-0.1808379471087163,True,False,False,1,0.7334812482859006,1
Test,12.5,-0.24314074137510944,True,False,False,1,0.7320134120990408,1
Test,6.716666666666667,-0.8120636258603313,True,False,False,1,0.7183751201856567,1
Test,14.333333333333334,-0.0627905474460765,False,False,True,0,0.27568435051835727,0
Test,18.416666666666668,0.3388985208504059,False,False,True,0,0.2854381266250926,0
Test,16.55,0.15526923248629962,False,False,True,0,0.2809535953473895,0
Test,12.416666666666666,-0.2513384774627928,False,False,True,0,0.27117791048428114,0
Test,7.683333333333334,-0.7169698872432049,False,True,False,1,0.713687440579143,1
Test,9.466666666666669,-0.5415383349667818,False,False,True,0,0.2643329947705387,0
Test,10.433333333333334,-0.44644459634965555,True,False,False,1,0.7271881366124687,1
Test,13.95,-0.10050013344941987,True,False,False,1,0.7353664120182317,1
Test,16.0,0.1011641743075897,False,False,True,1,0.27964047761298183,0
Test,44.016666666666666,2.8572430469867194,True,False,False,1,0.7986475630439682,1
Test,22.55,0.7455062307994982,True,False,False,1,0.7546936503167171,1
Test,9.183333333333334,-0.5694106376649053,True,False,False,0,0.7242434166507994,1
Test,28.616666666666667,1.3423014179828432,True,False,False,1,0.7677417155544826,1
Test,35.266666666666666,1.9964807577799717,False,True,False,1,0.7755311011555776,1
Test,15.333333333333334,0.03558228560612325,False,False,True,0,0.27805386396091486,0
Test,11.833333333333334,-0.30872263007657585,False,True,False,1,0.7236173578609335,1
Test,14.016666666666667,-0.09394194457927306,True,False,False,1,0.7355199255331529,1
Test,13.866666666666667,-0.10869786953710306,True,False,False,0,0.7351744399322896,1
Test,10.816666666666666,-0.4087350103463124,False,False,True,0,0.2674516350303436,0
Test,11.666666666666666,-0.3251181022519426,True,False,False,1,0.7300742593618063,1
Test,23.65,0.8537163471569177,False,False,True,0,0.2982369332141468,0
Test,14.116666666666667,-0.08410466127405312,True,False,False,1,0.7357500888449933,1
Test,9.9,-0.49891010731082874,True,False,False,1,0.7259341285199767,1
Test,19.03333333333333,0.39956176789926207,False,True,False,1,0.7403308288566882,1
Test,15.283333333333331,0.03066364395351302,False,False,True,0,0.277935091303629,0
Test,19.05,0.401201315116799,True,False,False,0,0.7469443811464979,1
Test,8.516666666666667,-0.6349925263663717,False,False,True,1,0.2621524135554669,0
Test,7.533333333333333,-0.7317258122010348,False,False,True,1,0.2599075719392932,0
Test,10.533333333333331,-0.4366073130444358,True,False,False,1,0.7274228635948017,1
Test,26.2,1.104567071440027,True,False,False,1,0.7626026804324931,1
Test,13.7,-0.1250933417124698,False,False,True,1,0.27419014446884865,0
Test,9.466666666666669,-0.5415383349667818,True,False,False,1,0.7249126091308046,1
Test,15.833333333333334,0.08476870213222312,False,False,True,0,0.2792433052676495,0
Test,12.866666666666667,-0.20707070258930282,False,False,True,0,0.2722317796205204,0
Test,7.233333333333333,-0.7612376621166947,True,False,False,1,0.7196105601537792,1
Test,19.633333333333333,0.45858546773058206,True,False,False,1,0.748247095898989,1
Test,16.416666666666668,0.14215285474600636,True,False,False,1,0.7410083006438196,1
Test,18.8,0.37660810685374907,True,False,False,1,0.7463847122655838,1
Test,16.916666666666668,0.19133927127210626,False,False,True,0,0.2818310911834029,0
Test,15.316666666666666,0.0339427383885865,False,False,True,0,0.27801426960777675,0
Test,14.633333333333333,-0.03327869753041668,True,False,False,1,0.7369372192850098,1
Test,13.2,-0.17427975823856967,False,False,True,0,0.27301407413834483,0
Test,16.833333333333332,0.1831415351844227,False,False,True,0,0.2816315141471153,0
Test,19.75,0.4700622982533388,True,False,False,1,0.7485071041909669,1
Test,56.91666666666666,4.126252593360095,False,False,True,0,0.3865126124340705,0
Test,7.866666666666666,-0.6989348678503017,False,True,False,1,0.7141305981667276,1
Test,24.916666666666668,0.9783219356897043,False,False,True,0,0.30138389506173097,0
Test,22.316666666666663,0.7225525697539844,False,False,True,0,0.29494484891560374,0
Test,24.75,0.9619264635143375,False,False,True,1,0.3009687432687166,0
Test,6.65,-0.8186218147304779,False,False,True,0,0.25790168412010644,0
Test,15.266666666666667,0.029024096735976623,False,False,True,0,0.27789550735324847,0
Test,18.216666666666665,0.31922395423996563,False,False,True,0,0.28495558932274173,0
Test,8.733333333333333,-0.6136784125383953,False,False,True,1,0.2626487168168982,0
Test,11.883333333333333,-0.303803988423966,False,False,True,0,0.26993220292835435,0
Test,14.433333333333334,-0.05295326414085656,False,False,True,1,0.2759207383017884,0
Test,17.716666666666665,0.2700375377138658,False,False,True,0,0.2837513954332167,0
Test,19.1,0.40611995676940904,False,False,True,0,0.2870904920345624,0
Test,19.666666666666668,0.4618645621656556,True,False,False,1,0.7483214021797578,1
Test,13.7,-0.1250933417124698,True,False,False,1,0.7347902285720307,1
Test,23.416666666666668,0.8307626861114047,False,False,True,1,0.2976592944647423,0
Test,5.016666666666667,-0.9792974420490709,True,False,False,0,0.714286859118793,1
Test,6.6,-0.823540456383088,True,False,False,1,0.7180956922786773,1
Test,18.15,0.312665765369819,False,False,True,1,0.2847948526332389,0
Test,8.666666666666666,-0.6202366014085419,False,False,True,1,0.2624959437121477,0
Test,7.15,-0.7694353982043781,False,False,True,0,0.25903585050382194,0
Test,25.08333333333333,0.9947174078650703,False,False,True,0,0.3017993722715274,0
Test,14.766666666666667,-0.020162319790123253,True,False,False,1,0.7372430182299589,1
Test,23.85,0.8733909137673579,True,False,False,1,0.7575308218161805,1
