Postal Code,Commune Name,Longitude Commune,Latitude Commune,Province,Region
3680,Maaseik / Neeroeteren / Opoeteren,5.7143926437216,51.080922683333334,Limburg,Flanders
3690,Zutendaal,5.5725548,50.9318992,Limburg,Flanders
3700,'s Herenelderen / Berg / Diets-Heur / Haren / Henis / Kolmont / Koninksem / Lauw / Mal / Neerrepen / Nerem / Overrepen / Piringen / Riksingen / Rutten / Sluizen / Tongeren / Vreren / Widooie,5.245120924907532,50.82384097368421,Limburg,Flanders
3717,Herstappe,5.4260923,50.7273829,Limburg,Flanders
3720,Kortessem,5.3770000287821,50.86195255,Limburg,Flanders
3721,Vliermaalroot,5.4298574663068,50.8667966,Limburg,Flanders
3722,Wintershoven,5.4073456316551,50.85566395,Limburg,Flanders
3723,Guigoven,5.4005632276197,50.84255235,Limburg,Flanders
3724,Vliermaal,5.4259091735787,50.8326029,Limburg,Flanders
3730,Hoeselt / Romershoven / Sint-Huibrechts-Hern / Werm,5.468765975,50.842747450000005,Limburg,Flanders
3732,Schalkhoven,5.4481669278797,50.8422859,Limburg,Flanders
3740,Beverst / Bilzen / Eigenbilzen / Grote-Spouwen / Hees / Kleine-Spouwen / Mopertingen / Munsterbilzen / Rijkhoven / Rosmeer / Waltwilder,5.5473040909090905,50.85900734545455,Limburg,Flanders
3742,Martenslinde,5.5340486411054,50.8523326,Limburg,Flanders
3746,Hoelbeek,5.556142701219,50.883259,Limburg,Flanders
3770,Genoelselderen / Herderen / Kanne / Membruggen / Millen / Riemst / Val-Meer / Vlijtingen / Vroenhoven / Zichen-Zussen-Bolder,5.59174534,50.80793069,Limburg,Flanders
3790,Fouron-Saint-Martin / Fourons / Mouland,5.7989446438284995,50.747551316666666,Limburg,Flanders
3791,Remersdaal,5.8818776028446,50.72838165,Limburg,Flanders
3792,Fouron-Saint-Pierre,5.8242427123549,50.72830265,Limburg,Flanders
3793,Teuven,5.8695304694514,50.75322225,Limburg,Flanders
3798,Fouron-Le-Comte,5.7719461900567,50.7611375,Limburg,Flanders
3800,Aalst / Brustem / Engelmanshoven / Gelinden / Groot-Gelmen / Halmaal / Kerkom-Bij-Sint-Truiden / Ordingen / Sint-Truiden / Zepperen,5.22361185626674,50.79517082,Limburg,Flanders
3803,Duras / Gorsem / Runkelen / Wilderen,5.151587922546625,50.83441795,Limburg,Flanders
3806,Velm,5.1322112767812,50.78000075,Limburg,Flanders
3830,Berlingen / Wellen,5.32667010522005,50.833425775,Limburg,Flanders
3831,Herten,5.3322359627296,50.82704785,Limburg,Flanders
3832,Ulbeek,5.2936725006792,50.84319895,Limburg,Flanders
3840,Bommershoven / Borgloon / Broekom / Gors-Opleeuw / Gotem / Groot-Loon / Haren / Hendrieken / Hoepertingen / Jesseren / Kerniel / Kolmont / Kuttekoven / Rijkel / Voort,5.305638891919454,50.827448249999996,Limburg,Flanders
3850,Binderveld / Kozen / Nieuwerkerken / Wijer,5.206042677026125,50.8781454,Limburg,Flanders
3870,Batsheers / Bovelingen / Heers / Heks / Horpmaal / Klein-Gelmen / Mechelen-Bovelingen / Mettekoven / Opheers / Rukkelingen-Loon / Vechmaal / Veulen,5.298731816666667,50.75308880833333,Limburg,Flanders
3890,Boekhout / Gingelom / Jeuk / Kortijs / Montenaken / Niel-Bij-Sint-Truiden / Vorsen,5.167712818381657,50.728417285714286,Limburg,Flanders
3891,Borlo / Buvingen / Mielen-Boven-Aalst / Muizen,5.18637849436145,50.7508853875,Limburg,Flanders
3900,Overpelt,5.422976,51.2113458,Limburg,Flanders
3910,Neerpelt / Sint-Huibrechts-Lille,5.46257100755415,51.22714105,Limburg,Flanders
3920,Lommel,5.3076895,51.2305657,Limburg,Flanders
3930,Achel / Hamont / Hamont-Achel,5.507815495210633,51.25926011666667,Limburg,Flanders
3940,Hechtel / Hechtel-Eksel,5.3415643775263,51.11664635,Limburg,Flanders
3941,Eksel,5.3440439268887,51.1567865,Limburg,Flanders
3945,Ham / Kwaadmechelen / Oostham,5.1648446862318,51.10652133333334,Limburg,Flanders
3950,Bocholt / Kaulille / Reppel,5.556379509815933,51.17781611666667,Limburg,Flanders
3960,Beek / Bree / Gerdingen / Opitter / Tongerlo,5.63046431340752,51.13683595,Limburg,Flanders
3970,Leopoldsburg,5.2638924294785,51.1220584,Limburg,Flanders
3971,Heppen,5.2265355962879,51.11582725,Limburg,Flanders
3980,Tessenderlo,5.0893974,51.0681628,Limburg,Flanders
3990,Grote-Brogel / Kleine-Brogel / Peer / Wijchmaal,5.4587437555999,51.1376384,Limburg,Flanders
4000,Glain / Liège / Rocourt,5.5543001,50.65712836666666,Liege,Wallonia
4020,Bressoux / Jupille-Sur-Meuse / Liège / Wandre,5.618588475,50.6499681,Liege,Wallonia
4030,Grivegnee,5.599573,50.621845,Liege,Wallonia
4031,Angleur,5.5954054,50.6128164,Liege,Wallonia
4032,Chênee,5.619261,50.6111024,Liege,Wallonia
4040,Herstal,5.6403906,50.6701887,Liege,Wallonia
4041,Milmort / Vottem,5.588771449999999,50.681558100000004,Liege,Wallonia
4042,Liers,5.563754,50.6933806,Liege,Wallonia
4050,Chaudfontaine,5.6469688,50.5847922,Liege,Wallonia
4051,Vaux-Sous-Chèvremont,5.6335963,50.6018717,Liege,Wallonia
4052,Beaufays,5.6387759,50.5589633,Liege,Wallonia
4053,Embourg,5.619201,50.5893639,Liege,Wallonia
4100,Boncelles / Seraing,5.52195365,50.58546855,Liege,Wallonia
4101,Jemeppe-Sur-Meuse,5.5049541,50.6168289,Liege,Wallonia
4102,Ougrée,5.5389943,50.5992632,Liege,Wallonia
4120,Ehein / Neupré / Rotheux-Rimière,5.471907366666667,50.54100903333333,Liege,Wallonia
4121,Neuville-En-Condroz,5.4514318,50.5520337,Liege,Wallonia
4122,Plainevaux,5.5215011,50.5446771,Liege,Wallonia
4130,Esneux / Tilff,5.5850027530557,50.5475245,Liege,Wallonia
4140,Dolembreux / Gomzé-Andoumont / Rouvreux / Sprimont,5.6556226371388,50.519638425,Liege,Wallonia
4141,Louveigné,5.7172477995985,50.5248417,Liege,Wallonia
4160,Anthisnes,5.5225261,50.481662,Liege,Wallonia
4161,Villers-Aux-Tours,5.5122974,50.4969412,Liege,Wallonia
4162,Hody,5.5009881,50.4869156,Liege,Wallonia
4163,Tavier,5.4707571,50.4960227,Liege,Wallonia
4170,Comblain-Au-Pont,5.5764707268884,50.474910743586,Liege,Wallonia
4171,Poulseur,5.5827847,50.5097627,Liege,Wallonia
4180,Comblain-Fairon / Comblain-La-Tour / Hamoir,5.548554866666667,50.44205026666666,Liege,Wallonia
4181,Filot,5.5680501,50.426751,Liege,Wallonia
4190,Ferrières / My / Vieuxville / Werbomont / Xhoris,5.60357054,50.40494318,Liege,Wallonia
4210,Burdinne / Hannêche / Lamontzée / Marneffe / Oteppe,5.09675818,50.581206980000005,Liege,Wallonia
4217,Héron / Lavoir / Waret-L'evêque,5.0966822333333335,50.551773966666666,Liege,Wallonia
4218,Couthuin,5.1318708,50.5331675,Liege,Wallonia
4219,Acosse / Ambresin / Meeffe / Wasseiges,5.025455624999999,50.613096424999995,Liege,Wallonia
4250,Boëlhe / Geer / Hollogne-Sur-Geer / Lens-Saint-Servais,5.176112325,50.673367549999995,Liege,Wallonia
4252,Omal,5.1969427,50.6554534,Liege,Wallonia
4253,Darion,5.187047,50.6649171,Liege,Wallonia
4254,Ligney,5.182381,50.66174,Liege,Wallonia
4257,Berloz / Corswarem,5.2138901,50.703651449999995,Liege,Wallonia
4260,Avennes / Braives / Ciplet / Fallais / Fumal / Ville-En-Hesbaye,5.1381738,50.61507446666667,Liege,Wallonia
4261,Latinne,5.1632447,50.6242037,Liege,Wallonia
4263,Tourinne,5.1765528,50.639549,Liege,Wallonia
4280,Abolens / Avernas-Le-Bauduin / Avin / Bertrée / Blehen / Cras-Avernas / Crehen / Grand-Hallet / Hannut / Lens-Saint-Remy / Merdorp / Moxhe / Petit-Hallet / Poucet / Thisnes / Trognée / Villers-Le-Peuplier / Wansin,5.080038077777777,50.66979201666666,Liege,Wallonia
4287,Lincent / Pellaines / Racour,5.0221268,50.7244159,Liege,Wallonia
4300,Bettincourt / Bleret / Bovenistier / Grand-Axhe / Lantremange / Oleye / Waremme,5.266165942857143,50.69535378571429,Liege,Wallonia
4317,Aineffe / Borlez / Celles / Faimes / Les Waleffes / Viemme,5.249252033333334,50.643932533333334,Liege,Wallonia
4340,Awans / Fooz / Othée / Villers-L'evêque,5.452397125,50.690497625,Liege,Wallonia
4342,Hognoul,5.4556394,50.6808099,Liege,Wallonia
4347,Fexhe-Le-Haut-Clocher / Freloux / Noville / Roloux / Voroux-Goreux,5.40221278,50.66209298,Liege,Wallonia
4350,Lamine / Momalle / Pousset / Remicourt,5.334289,50.687665925,Liege,Wallonia
4351,Hodeige,5.3426579,50.6960127,Liege,Wallonia
4357,Donceel / Haneffe / Jeneffe / Limont,5.326458775,50.649965824999995,Liege,Wallonia
4360,Bergilers / Grandville / Lens-Sur-Geer / Oreye / Otrange,5.35139534,50.72485784,Liege,Wallonia
4367,Crisnée / Fize-Le-Marsal / Kemexhe / Odeur / Thys,5.39897622,50.70871978,Liege,Wallonia
4400,Awirs / Chokier / Flémalle / Flémalle-Grande / Flémalle-Haute / Ivoz-Ramet / Mons-Lez-Liège,5.450441171428571,50.60237107142857,Liege,Wallonia
4420,Montegnée / Saint-Nicolas / Tilleur,5.529713733333334,50.6312517,Liege,Wallonia
4430,Ans,5.5190612,50.6624326,Liege,Wallonia
4431,Loncin,5.502732,50.665153,Liege,Wallonia
4432,Alleur / Xhendremael,5.49678505,50.689311000000004,Liege,Wallonia
4450,Juprelle / Lantin / Slins,5.539257500000001,50.708793033333336,Liege,Wallonia
4451,Voroux-Lez-Liers,5.552484,50.687631,Liege,Wallonia
4452,Paifve / Wihogne,5.5152947999999995,50.7278796,Liege,Wallonia
4453,Villers-Saint-Siméon,5.5434045,50.7097826,Liege,Wallonia
4458,Fexhe-Slins,5.5714611,50.7219179,Liege,Wallonia
4460,Bierset / Grâce-Berleur / Grâce-Hollogne / Hollogne-Aux-Pierres / Horion-Hozémont / Velroux,5.457580350000001,50.6382026,Liege,Wallonia
4470,Saint-Georges-Sur-Meuse,5.3579041,50.6000686,Liege,Wallonia
4480,Clermont-Sous-Huy / Ehein / Engis / Hermalle-Sous-Huy,5.400800025,50.5632459,Liege,Wallonia
4500,Ben-Ahin / Huy / Tihange,5.2241547,50.517481366666665,Liege,Wallonia
4520,Antheit / Bas-Oha / Huccorgne / Moha / Vinalmont / Wanze,5.203224566666667,50.54739276666667,Liege,Wallonia
4530,Fize-Fontaine / Vaux-Et-Borset / Vieux-Waleffe / Villers-Le-Bouillet / Warnant-Dreye,5.2413546,50.5968898,Liege,Wallonia
4537,Bodegnée / Chapon-Seraing / Seraing-Le-Château / Verlaine,5.29873745,50.6061545,Liege,Wallonia
4540,Amay / Ampsin / Flône / Jehay / Ombret,5.32075156,50.55360414,Liege,Wallonia
4550,Nandrin / Saint-Séverin / Villers-Le-Temple / Yernée-Fraineux,5.39623495,50.5179764,Liege,Wallonia
4557,Abée / Fraiture / Ramelot / Seny / Soheit-Tinlot / Tinlot,5.3771735000000005,50.4722341,Liege,Wallonia
4560,Bois-Et-Borsu / Clavier / Les Avins / Ocquier / Pailhe / Terwagne,5.331626283333334,50.41415596666667,Liege,Wallonia
4570,Marchin / Vyle-Et-Tharoul,5.2473188,50.4632448,Liege,Wallonia
4577,Modave / Outrelouxhe / Strée-Lez-Huy / Vierset-Barse,5.31478395,50.479808649999995,Liege,Wallonia
4590,Ellemelle / Ouffet / Warzée,5.4451121,50.45098183333334,Liege,Wallonia
4600,Lanaye / Lixhe / Richelle / Visé,5.691359275,50.746634825,Liege,Wallonia
4601,Argenteau,5.686015,50.6957645,Liege,Wallonia
4602,Cheratte,5.670164,50.682809,Liege,Wallonia
4606,Saint-André,5.7536486,50.6953487,Liege,Wallonia
4607,Berneau / Bombaye / Dalhem / Feneur / Mortroux,5.732489119999999,50.7207697,Liege,Wallonia
4608,Neufchâteau / Warsage,5.774746018998,50.727123875000004,Liege,Wallonia
4610,Bellaire / Beyne-Heusay / Queue-Du-Bois,5.6658219,50.63463886666667,Liege,Wallonia
4620,Fléron,5.6832219,50.6168354,Liege,Wallonia
4621,Retinne,5.6978166,50.6302993,Liege,Wallonia
4623,Magnée,5.6811009,50.6028765,Liege,Wallonia
4624,Romsée,5.6655488,50.6068155,Liege,Wallonia
4630,Ayeneux / Micheroux / Soumagne / Tignée,5.7236247250000005,50.626130275,Liege,Wallonia
4631,Evegnée,5.7060994,50.6418082,Liege,Wallonia
4632,Cérexhe-Heuseux,5.7262388,50.6508837,Liege,Wallonia
4633,Melen,5.7370469,50.6460841,Liege,Wallonia
4650,Chaineux / Grand-Rechain / Herve / Julémont,5.8026078,50.641018599999995,Liege,Wallonia
4651,Battice,5.8194813,50.6482697,Liege,Wallonia
4652,Xhendelesse,5.7726472,50.6037018,Liege,Wallonia
4653,Bolland,5.7594413,50.6614055,Liege,Wallonia
4654,Charneux,5.8048204,50.669117,Liege,Wallonia
4670,Blégny / Mortier / Trembleur,5.731772433333333,50.683409833333336,Liege,Wallonia
4671,Barchon / Housse / Saive,5.690975833333333,50.66679753333333,Liege,Wallonia
4672,Saint-Remy,5.700802,50.6958409,Liege,Wallonia
4680,Hermée / Oupeye,5.63183695,50.70897075,Liege,Wallonia
4681,Hermalle-Sous-Argenteau,5.6808711,50.710544,Liege,Wallonia
4682,Heure-Le-Romain / Houtain-Saint-Siméon,5.619987650000001,50.7354361,Liege,Wallonia
4683,Vivegnis,5.6527071,50.697932,Liege,Wallonia
4684,Haccourt,5.6667674,50.7339784,Liege,Wallonia
4690,Bassenge / Boirs / Eben-Emael / Glons / Roclenge-Sur-Geer / Wonck,5.604309400000001,50.76469925,Liege,Wallonia
4700,Eupen,6.031452,50.6306134,Liege,Wallonia
4701,Kettenis,6.0458005,50.6461317,Liege,Wallonia
4710,Lontzen,6.0073447,50.6804233,Liege,Wallonia
4711,Walhorn,6.0469422,50.6750768,Liege,Wallonia
4720,La Calamine,6.013341,50.7154957,Liege,Wallonia
4721,Neu-Moresnet,6.0240702,50.7199902,Liege,Wallonia
4728,Hergenrath,6.0316891,50.7091279,Liege,Wallonia
4730,Hauset / Raeren,6.0908403,50.69207385,Liege,Wallonia
4731,Eynatten,6.081697,50.6935863,Liege,Wallonia
4750,Butgenbach / Elsenborn,6.21337,50.44201875,Liege,Wallonia
4760,Bullange / Manderfeld,6.29894125,50.36932355,Liege,Wallonia
4761,Rocherath,6.3009381,50.4344078,Liege,Wallonia
4770,Amblève / Meyerode,6.17952455,50.3415735,Liege,Wallonia
4771,Heppenbach,6.218691,50.3631661,Liege,Wallonia
4780,Recht / Saint-Vith,6.08451245,50.3076577,Liege,Wallonia
4782,Schoenberg,6.2642498,50.2888095,Liege,Wallonia
4783,Lommersweiler,6.1651484,50.2389236,Liege,Wallonia
4784,Crombach,6.0680547,50.2591318,Liege,Wallonia
4790,Burg-Reuland / Reuland,6.1289680290296005,50.1850964871485,Liege,Wallonia
4791,Thommen,6.0743425,50.2190586,Liege,Wallonia
4800,Ensival / Lambermont / Petit-Rechain / Polleur / Verviers,5.721229030997,50.40756014,Liege,Wallonia
4801,Stembert,5.8952801,50.593109,Liege,Wallonia
4802,Heusy,5.867539,50.57804,Liege,Wallonia
4820,Dison,5.854735,50.611374,Liege,Wallonia
4821,Andrimont,5.8901888,50.4386821,Liege,Wallonia
4830,Limbourg,5.9402987,50.6122761,Liege,Wallonia
4831,Bilstain,5.9212234,50.623535,Liege,Wallonia
4834,Goé,5.9562188,50.6086202,Liege,Wallonia
4837,Baelen / Membach,5.98343335,50.6252845,Liege,Wallonia
4840,Welkenraedt,5.9723396,50.6627086,Liege,Wallonia
4841,Henri-Chapelle,5.9318018,50.6768234,Liege,Wallonia
4845,Jalhay / Sart-Lez-Spa,5.949117299999999,50.5383464,Liege,Wallonia
4850,Montzen / Moresnet / Plombières,5.9697135999999995,50.721955533333336,Liege,Wallonia
4851,Gemmenich / Sippenaeken,5.9651958,50.748646,Liege,Wallonia
4852,Hombourg,5.9207511,50.723243,Liege,Wallonia
4860,Cornesse / Pepinster / Wegnez,5.804106166666667,50.573758999999995,Liege,Wallonia
4861,Soiron,5.7906072,50.5921673,Liege,Wallonia
4870,Forêt / Fraipont / Nessonvaux / Trooz,5.712128925,50.57420665,Liege,Wallonia
4877,Olne,5.7479948,50.5901199,Liege,Wallonia
4880,Aubel,5.8585553,50.7041498,Liege,Wallonia
4890,Clermont / Thimister / Thimister-Clermont,5.8707097154469,50.658300516666664,Liege,Wallonia
4900,Spa,5.8626233,50.4920838,Liege,Wallonia
4910,La Reid / Polleur / Theux,5.828130446453433,50.519409016666664,Liege,Wallonia
4920,Aywaille / Ernonheid / Harzé / Louveigné,5.681186424899625,50.460522575,Liege,Wallonia
4950,Faymonville / Robertville / Sourbrodt / Waimes,6.122324225,50.438149975,Liege,Wallonia
4960,Bevercé / Malmedy,6.032894,50.432762600000004,Liege,Wallonia
4970,Francorchamps / Stavelot,5.9418346,50.4236207,Liege,Wallonia
4980,Fosse / Trois-Ponts / Wanne,5.8765494333333335,50.355760266666664,Liege,Wallonia
4983,Basse-Bodeux,5.826789,50.3579736,Liege,Wallonia
4987,Chevron / La Gleize / Lorcé / Rahier / Stoumont,5.7789974200000005,50.4004657,Liege,Wallonia
4990,Arbrefontaine / Bra / Lierneux,5.7861445,50.30263233333333,Liege,Wallonia
5000,Beez / Namur,4.8856352259945,50.462467575000005,Namur,Wallonia
5001,Belgrade,4.8222958522639,50.46923485,Namur,Wallonia
5002,Saint-Servais,4.8351266178881,50.48141855,Namur,Wallonia
5003,Saint-Marc,4.8469587132153,50.4948666,Namur,Wallonia
5004,Bouge,4.891664450549,50.47887385,Namur,Wallonia
5020,Champion / Daussoulx / Flawinne / Malonne / Suarlée / Temploux / Vedrin,4.827489913737957,50.483423328571426,Namur,Wallonia
5021,Boninne,4.9291903523068,50.49239555,Namur,Wallonia
5022,Cognelée,4.9127293838106,50.5171876,Namur,Wallonia
5024,Gelbressée / Marche-Les-Dames,4.959667163726349,50.4989126,Namur,Wallonia
5030,Beuzet / Ernage / Gembloux / Grand-Manil / Lonzée / Sauvenière,4.70933938383855,50.56345206666666,Namur,Wallonia
5031,Grand-Leez,4.7609593378472,50.57820735,Namur,Wallonia
5032,Bossière / Bothey / Corroy-Le-Château / Isnes / Mazy,4.68286912140724,50.52089721,Namur,Wallonia
5060,Arsimont / Auvelais / Falisolle / Keumiée / Moignelée / Sambreville / Tamines / Velaine-Sur-Sambre,4.61432775,50.442796475,Namur,Wallonia
5070,Aisemont / Fosses-La-Ville / Le Roux / Sart-Eustache / Sart-Saint-Laurent / Vitrival,4.661643533333334,50.393715883333336,Namur,Wallonia
5080,Emines / La Bruyère / Rhisnes / Villers-Lez-Heest / Warisoulx,5.0077952952209,50.50048968,Namur,Wallonia
5081,Bovesse / Meux,4.788689836490899,50.533481525,Namur,Wallonia
5100,Dave / Jambes / Naninne / Wépion / Wierde,4.905524319007919,50.426900366405405,Namur,Wallonia
5101,Erpent / Lives-Sur-Meuse / Loyers,4.929612325648001,50.45894338333333,Namur,Wallonia
5140,Boignée / Ligny / Sombreffe / Tongrinne,4.603557625,50.513713675,Namur,Wallonia
5150,Floreffe / Floriffoux / Franière / Soye,4.747722725,50.443695175,Namur,Wallonia
5170,Arbre / Bois-De-Villers / Lesve / Lustin / Profondeville / Rivière,4.842878933333334,50.37464618333333,Namur,Wallonia
5190,Balâtre / Ham-Sur-Sambre / Jemeppe-Sur-Sambre / Mornimont / Moustier-Sur-Sambre / Onoz / Saint-Martin / Spy,4.673379412655088,50.475213618750004,Namur,Wallonia
5300,Andenne / Bonneville / Coutisse / Landenne / Maizeret / Namêche / Sclayn / Seilles / Thon / Vezin,5.04265796,50.481892949999995,Namur,Wallonia
5310,Aische-En-Refail / Bolinne / Boneffe / Branchon / Dhuy / Eghezée / Hanret / Leuze / Liernu / Longchamps / Mehaigne / Noville-Sur-Méhaigne / Saint-Germain / Taviers / Upigny / Waret-La-Chaussée,4.89802028125,50.58859616875,Namur,Wallonia
5330,Assesse / Maillen / Sart-Bernard,4.981331699999999,50.3843757,Namur,Wallonia
5332,Crupet,4.9581149,50.3468626,Namur,Wallonia
5333,Sorinne-La-Longue,5.0294375,50.3896858,Namur,Wallonia
5334,Florée,5.0704373,50.3730757,Namur,Wallonia
5336,Courrière,4.9845433,50.378301,Namur,Wallonia
5340,Faulx-Les-Tombes / Gesves / Haltinne / Mozet / Sorée,5.05634522,50.424564999999994,Namur,Wallonia
5350,Evelette / Ohey,5.14763995,50.4247419,Namur,Wallonia
5351,Haillot,5.1491871,50.4405961,Namur,Wallonia
5353,Goesnes,5.2217845,50.440101,Namur,Wallonia
5354,Jallet,5.1821601,50.4432621,Namur,Wallonia
5360,Hamois / Natoye,5.1078323999999995,50.34111265,Namur,Wallonia
5361,Mohiville / Scy,5.2008844,50.3127925,Namur,Wallonia
5362,Achet,5.1751963,50.3334777,Namur,Wallonia
5363,Emptinne,5.1212547,50.3253905,Namur,Wallonia
5364,Schaltin,5.1237159,50.3579006,Namur,Wallonia
5370,Barvaux-Condroz / Flostoy / Havelange / Jeneffe / Porcheresse / Verlée,5.241737866666667,50.36114881666666,Namur,Wallonia
5372,Méan,5.333856,50.3619241,Namur,Wallonia
5374,Maffe,5.3125869,50.3533462,Namur,Wallonia
5376,Miécret,5.24941,50.365689,Namur,Wallonia
5377,Baillonville / Bonsin / Heure / Hogne / Nettinne / Noiseux / Sinsin / Somme-Leuze / Waillet,5.317929188888889,50.29624695555556,Namur,Wallonia
5380,Bierwart / Cortil-Wodon / Fernelmont / Forville / Franc-Waret / Hemptinne / Hingeon / Marchovelette / Noville-Les-Bois / Pontillas / Tillier,4.984436381818182,50.55162450909091,Namur,Wallonia
5500,Anseremme / Bouvignes-Sur-Meuse / Dinant / Dréhance / Falmagne / Falmignoul / Furfooz,4.915089971428571,50.233650328571436,Namur,Wallonia
5501,Lisogne,4.9715412,50.2814293,Namur,Wallonia
5502,Thynes,4.9882689,50.2798224,Namur,Wallonia
5503,Sorinnes,4.982409,50.260159,Namur,Wallonia
5504,Foy-Notre-Dame,4.9897127,50.2471757,Namur,Wallonia
5520,Anthée / Onhaye,4.800633700000001,50.24154805,Namur,Wallonia
5521,Serville,4.7806526,50.2500754,Namur,Wallonia
5522,Falaen,4.793357,50.2782156,Namur,Wallonia
5523,Sommière / Weillen,4.83500435,50.26729425,Namur,Wallonia
5524,Gerin,4.8158102,50.2452911,Namur,Wallonia
5530,Dorinne / Durnal / Evrehailles / Godinne / Houx / Mont / Purnode / Spontin / Yvoir,5.029948766666667,50.34743653333334,Namur,Wallonia
5537,Anhée / Annevoie-Rouillon / Bioul / Denée / Haut-Le-Wastia / Sosoye / Warnant,4.818548428571428,50.31858827142857,Namur,Wallonia
5540,Hastière / Hastière-Lavaux / Hermeton-Sur-Meuse / Waulsort,4.832240146800125,50.2034735,Namur,Wallonia
5541,Hastière-Par-Delà,4.8294854,50.2150767,Namur,Wallonia
5542,Blaimont,4.8352693,50.192216,Namur,Wallonia
5543,Heer,4.831747,50.161698,Namur,Wallonia
5544,Agimont,4.7942801,50.16421,Namur,Wallonia
5550,Alle / Bagimont / Bohan / Chairière / Laforet / Membre / Mouzaive / Nafraiture / Orchimont / Pussemange / Sugny / Vresse-Sur-Semois,4.918862375,49.856421825000005,Namur,Wallonia
5555,Baillamont / Bellefontaine / Bièvre / Cornimont / Graide / Gros-Fays / Monceau-En-Ardenne / Naomé / Oizy / Petit-Fays,5.011713739999999,49.90641665,Namur,Wallonia
5560,Ciergnon / Finnevaux / Houyet / Hulsonniaux / Mesnil-Eglise / Mesnil-Saint-Blaise,4.972539133333333,50.17453448333333,Namur,Wallonia
5561,Celles,5.0058339,50.2312617,Namur,Wallonia
5562,Custinne,5.0484175,50.2117661,Namur,Wallonia
5563,Hour,5.0372408,50.1613066,Namur,Wallonia
5564,Wanlin,5.061512,50.1593381,Namur,Wallonia
5570,Baronville / Beauraing / Dion / Felenne / Feschaux / Honnay / Javingue / Vonêche / Wancennes / Winenne,4.93176747,50.099301409999995,Namur,Wallonia
5571,Wiesme,4.9767431,50.1487792,Namur,Wallonia
5572,Focant,5.0408552,50.1314538,Namur,Wallonia
5573,Martouzin-Neuville,5.003949,50.1176141,Namur,Wallonia
5574,Pondrôme,5.008842,50.099609,Namur,Wallonia
5575,Bourseigne-Neuve / Bourseigne-Vieille / Gedinne / Houdremont / Louette-Saint-Denis / Louette-Saint-Pierre / Malvoisin / Patignies / Rienne / Sart-Custinne / Vencimont / Willerzie,4.914792025,49.99276354166667,Namur,Wallonia
5576,Froidfontaine,5.000634,50.0604028,Namur,Wallonia
5580,Ave-Et-Auffe / Buissonville / Eprave / Han-Sur-Lesse / Jemelle / Lessive / Mont-Gauthier / Rochefort / Villers-Sur-Lesse / Wavreille,5.1798135446396305,50.154785255,Namur,Wallonia
5590,Achêne / Braibant / Chevetogne / Ciney / Conneux / Haversin / Leignon / Pessoux / Serinchamps / Sovet,5.11446732,50.26807614,Namur,Wallonia
5600,Fagnolle / Franchimont / Jamagne / Jamiolle / Merlemont / Neuville / Omezée / Philippeville / Roly / Romedenne / Samart / Sart-En-Fagne / Sautour / Surice / Villers-En-Fagne / Villers-Le-Gambon / Vodecée,4.662219394117647,50.18842734705883,Namur,Wallonia
5620,Corenne / Flavion / Florennes / Hemptinne-Lez-Florennes / Morville / Rosée / Saint-Aubin,4.652621699999999,50.24192765714286,Namur,Wallonia
5621,Hanzinelle / Hanzinne / Morialmé,4.5558942,50.293699366666665,Namur,Wallonia
5630,Cerfontaine / Daussois / Senzeille / Silenrieux / Soumoy / Villers-Deux-Eglises,4.4439971,50.194734600000004,Namur,Wallonia
5640,Biesme / Biesmerée / Graux / Mettet / Oret / Saint-Gérard,4.67030545,50.32092925,Namur,Wallonia
5641,Furnaux,4.7055271,50.3080016,Namur,Wallonia
5644,Ermeton-Sur-Biert,4.7197934,50.2975439,Namur,Wallonia
5646,Stave,4.6590441,50.2828212,Namur,Wallonia
5650,Castillon / Chastrès / Clermont / Fontenelle / Fraire / Pry / Vogenée / Walcourt / Yves-Gomezée,4.426094533333333,50.2542944,Namur,Wallonia
5651,Berzée / Gourdinne / Laneffe / Rognée / Somzée / Tarcienne / Thy-Le-Château,4.4501719571428575,50.287997957142856,Namur,Wallonia
5660,Aublain / Boussu-En-Fagne / Brûly / Brûly-De-Pesche / Couvin / Cul-Des-Sarts / Dailly / Frasnes / Gonrieux / Mariembourg / Pesche / Petigny / Petite-Chapelle / Presgaux,4.473653057142857,50.033731692857145,Namur,Wallonia
5670,Dourbes / Le Mesnil / Mazée / Nismes / Oignies-En-Thiérache / Olloy-Sur-Viroin / Treignes / Vierves-Sur-Viroin / Viroinval,4.631702211111111,50.06869012222222,Namur,Wallonia
5680,Doische / Gimnée / Gochenée / Matagne-La-Grande / Matagne-La-Petite / Niverlée / Romerée / Soulme / Vaucelles / Vodelée,4.70793759,50.14109625,Namur,Wallonia
6000,Charleroi,4.4491649999234,50.41571025,Hainaut,Wallonia
6001,Marcinelle,4.4442531,50.3977245,Hainaut,Wallonia
6010,Couillet,4.468631,50.391219,Hainaut,Wallonia
6020,Dampremy,4.4322464,50.4186181,Hainaut,Wallonia
6030,Goutroux / Marchienne-Au-Pont,4.3786005573644005,50.411777224999994,Hainaut,Wallonia
6031,Monceau-Sur-Sambre,4.382402,50.4170168,Hainaut,Wallonia
6032,Mont-Sur-Marchienne,4.4046365,50.3902046,Hainaut,Wallonia
6040,Jumet,4.4360232749854,50.44466065,Hainaut,Wallonia
